times,suhu_sealing_vertikal_bawah,suhu_sealing_vertikal_atas,suhu_sealing_horizontal_depan,suhu_sealing_horizontal_belakang,output_time_sec
2024-11-20 21:25:52,164.6,164.5,209.5,209.5,0.0
2024-11-20 21:29:48,164.6,164.6,209.5,209.5,0.0
2024-11-20 21:40:18,164.5,164.5,209.5,209.5,0.0
2024-11-20 21:45:54,164.5,164.5,209.5,209.5,0.0
2024-11-20 21:53:57,164.5,164.5,209.5,209.5,0.0
2024-11-20 21:55:46,164.6,164.5,209.5,209.5,0.0
2024-11-20 21:58:07,164.5,164.5,209.5,209.5,0.0
2024-11-20 22:01:49,164.5,164.5,209.5,209.5,0.0
2024-11-20 22:07:31,164.6,164.5,209.5,209.5,0.0
2024-11-20 22:09:27,164.5,164.5,209.5,209.5,0.0
2024-11-20 22:33:52,164.6,164.5,209.5,209.5,0.0
2024-11-20 22:35:40,164.4,164.5,209.5,209.5,0.0
2024-11-20 22:37:17,164.5,164.5,209.5,209.6,0.0
2024-11-20 22:42:12,164.5,164.5,209.5,209.5,0.0
2024-11-20 22:47:21,164.6,164.4,209.5,209.5,0.0
2024-11-20 22:48:47,164.5,164.5,209.5,209.5,0.0
2024-11-20 23:01:40,164.5,164.5,209.6,209.5,0.0
2024-11-20 23:03:01,164.6,164.6,209.6,209.3,0.0
2024-11-20 23:11:21,164.6,164.6,209.5,209.5,0.0
2024-11-20 23:12:42,164.4,164.5,209.4,209.5,0.0
2024-11-20 23:13:58,164.5,164.5,209.5,209.5,0.0
2024-11-20 23:20:09,164.4,164.5,209.5,209.4,0.0
2024-11-20 23:23:26,164.5,164.5,209.5,209.5,0.0
2024-11-20 23:25:21,164.5,164.5,209.5,209.5,0.0
2024-11-20 23:31:10,164.5,164.5,209.5,209.5,0.0
2024-11-20 23:33:12,164.5,164.5,209.5,209.5,0.0
2024-11-20 23:35:16,164.5,164.5,209.4,209.5,0.0
2024-11-20 23:39:51,164.5,164.5,209.5,209.4,0.0
2024-11-20 23:53:15,164.2,164.2,209.5,209.4,0.0
2024-11-21 00:34:39,164.6,164.5,209.5,209.5,0.0
2024-11-21 00:40:29,164.4,164.5,209.5,209.5,0.0
2024-11-21 15:03:56,174.5,174.8,209.5,209.5,22243.0
2024-11-21 17:56:47,174.5,174.4,209.5,209.5,5832.0
2024-11-21 20:26:57,174.4,175.0,209.4,209.4,9460.0
2024-11-22 01:38:21,168.6,169.0,209.4,209.4,4123.0
2024-11-22 14:55:15,174.5,174.2,209.5,209.5,18744.0
2024-11-22 17:35:19,174.5,174.7,209.6,209.5,5487.0
2024-11-25 14:15:16,174.6,174.7,209.4,209.5,6709.0
2024-11-25 17:34:45,174.4,174.3,209.5,209.5,3790.0
2024-11-26 02:36:49,174.5,174.3,209.4,209.5,8873.0
2024-11-26 08:06:54,174.5,175.3,209.2,209.5,4518.0
2024-11-26 09:21:17,174.5,174.3,209.5,209.5,8790.0
2024-11-26 09:29:16,174.6,176.7,209.6,209.5,9239.0
2024-11-26 14:52:10,174.5,175.5,209.5,209.5,21563.0
2024-11-26 15:26:50,174.4,174.9,209.5,209.5,23503.0
2024-11-26 19:18:48,154.1,154.3,209.5,209.4,4887.0
2024-11-26 19:20:43,154.5,154.4,209.4,209.4,4887.0
2024-11-26 19:23:39,154.4,154.4,209.4,209.5,4887.0
2024-11-26 19:31:00,154.5,154.5,209.5,209.5,4887.0
2024-11-26 19:34:51,154.3,154.5,209.5,209.4,4887.0
2024-11-26 19:43:30,154.5,154.5,209.5,209.5,4887.0
2024-11-26 19:56:19,154.5,154.5,209.6,209.5,4887.0
2024-11-26 19:59:21,154.5,154.6,209.5,209.4,4887.0
2024-11-26 20:00:19,154.6,154.4,209.5,209.4,4887.0
2024-11-26 20:04:12,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:12:12,154.5,154.5,209.5,209.6,4887.0
2024-11-26 20:13:24,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:23:21,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:26:43,154.7,154.6,209.5,209.5,4887.0
2024-11-26 20:29:18,154.5,154.5,209.5,209.4,4887.0
2024-11-26 20:30:12,154.6,154.5,209.5,209.3,4887.0
2024-11-26 20:33:18,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:34:27,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:35:15,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:40:18,154.5,154.5,209.5,209.5,4887.0
2024-11-26 20:41:18,154.5,154.5,209.5,209.4,4887.0
2024-11-26 20:46:44,154.5,154.5,209.5,209.5,4887.0
2024-11-26 20:48:18,154.6,154.6,209.5,209.5,4887.0
2024-11-26 20:49:19,154.6,154.5,209.5,209.5,4887.0
2024-11-26 20:50:48,154.5,154.5,209.4,209.5,4887.0
2024-11-26 20:52:17,154.5,154.5,209.5,209.5,4887.0
2024-11-26 20:54:24,154.6,154.5,209.5,209.5,4887.0
2024-11-26 21:00:27,154.5,154.6,209.5,209.5,4887.0
2024-11-26 21:02:25,154.6,154.6,209.5,209.5,4887.0
2024-11-26 21:05:15,154.4,154.6,209.5,209.4,4887.0
2024-11-26 21:06:21,154.5,154.6,209.5,209.5,4887.0
2024-11-26 21:11:27,154.6,154.4,209.5,209.5,4887.0
2024-11-26 21:14:18,154.4,154.5,209.5,209.5,4887.0
2024-11-26 21:16:22,154.5,154.6,209.6,209.6,4887.0
2024-11-26 21:17:25,154.5,154.6,209.6,209.6,4887.0
2024-11-26 21:22:24,154.6,154.5,209.5,209.5,4887.0
2024-11-26 21:23:35,154.5,154.5,209.5,209.5,4887.0
2024-11-26 21:25:21,154.5,154.5,209.5,209.5,4887.0
2024-11-26 21:26:28,154.5,154.5,209.5,209.5,4887.0
2024-11-26 21:33:21,154.5,154.4,209.6,209.5,4887.0
2024-11-26 21:37:13,154.5,154.6,209.5,209.5,4887.0
2024-11-26 21:38:21,154.5,154.5,209.4,209.5,4887.0
2024-11-26 21:41:18,154.0,154.5,209.4,209.3,4887.0
2024-11-26 21:42:22,154.0,154.4,209.5,209.5,4887.0
2024-11-26 21:45:43,154.1,154.4,209.4,209.4,4887.0
2024-11-26 21:47:18,154.3,154.4,209.5,209.5,4887.0
2024-11-26 21:48:28,155.1,154.5,209.6,209.6,4887.0
2024-11-26 21:49:25,154.4,154.5,209.4,209.4,4887.0
2024-11-26 21:56:25,154.0,154.5,209.3,209.4,4887.0
2024-11-26 21:57:28,154.2,154.5,209.5,209.6,4887.0
2024-11-26 22:02:24,154.6,154.5,209.5,209.4,4887.0
2024-11-26 22:03:24,154.1,154.5,209.4,209.3,4887.0
2024-11-26 22:04:26,154.2,154.4,209.4,209.5,4887.0
2024-11-26 22:08:22,154.4,154.5,209.4,209.4,4887.0
2024-11-26 22:13:35,154.3,154.5,209.5,209.5,4887.0
2024-11-26 22:14:42,154.6,154.6,209.5,209.5,4887.0
2024-11-26 22:16:15,154.1,154.5,209.4,209.5,4887.0
2024-11-26 22:17:20,154.3,154.5,209.5,209.6,4887.0
2024-11-26 22:26:39,154.3,154.5,209.5,209.6,4887.0
2024-11-26 22:28:24,154.2,154.4,209.5,209.3,4887.0
2024-11-26 22:30:54,154.2,154.3,209.4,209.5,4887.0
2024-11-26 22:34:40,154.1,154.5,209.5,209.3,0.0
2024-11-26 22:39:20,154.2,154.5,209.5,209.5,0.0
2024-11-26 22:46:29,154.9,154.5,209.5,209.5,0.0
2024-11-26 22:52:14,154.4,154.5,209.5,209.5,0.0
2024-11-26 22:53:17,154.6,154.5,209.5,209.5,0.0
2024-11-26 22:54:36,154.2,154.4,209.3,209.3,0.0
2024-11-26 22:59:13,154.9,154.4,209.5,209.5,0.0
2024-11-26 23:00:15,154.2,154.5,209.5,209.4,0.0
2024-11-26 23:05:21,154.3,154.5,209.5,209.5,0.0
2024-11-26 23:08:15,154.2,154.4,209.5,209.5,0.0
2024-11-26 23:14:13,154.0,154.6,209.4,209.5,0.0
2024-11-26 23:15:12,154.7,154.5,209.6,209.6,0.0
2024-11-26 23:20:17,154.2,154.5,209.4,209.4,0.0
2024-11-26 23:22:14,154.2,154.4,209.5,209.3,0.0
2024-11-26 23:23:14,154.5,154.4,209.5,209.5,0.0
2024-11-27 00:47:12,154.5,154.5,209.5,209.4,0.0
2024-11-27 00:48:15,155.2,154.6,209.7,209.5,0.0
2024-11-27 00:49:17,154.7,154.6,209.4,209.3,0.0
2024-11-27 00:51:17,154.7,154.5,209.5,209.5,0.0
2024-11-27 00:52:17,154.4,154.5,209.4,209.5,0.0
2024-11-27 00:54:18,154.4,154.4,209.5,209.5,0.0
2024-11-27 00:57:20,155.0,154.5,209.6,209.5,0.0
2024-11-27 00:58:17,154.2,154.5,209.5,209.5,0.0
2024-11-27 01:01:21,155.3,154.5,209.7,209.5,0.0
2024-11-27 01:02:17,154.4,154.5,209.4,209.5,0.0
2024-11-27 01:03:18,154.3,154.5,209.5,209.5,0.0
2024-11-27 01:05:20,154.2,154.5,209.4,209.5,0.0
2024-11-27 01:06:26,154.2,154.4,209.5,209.4,0.0
2024-11-27 01:08:24,154.4,154.4,209.5,209.5,0.0
2024-11-27 01:09:26,155.0,154.5,209.6,209.4,0.0
2024-11-27 01:10:27,154.7,154.5,209.5,209.5,0.0
2024-11-27 01:18:21,154.1,154.5,209.4,209.5,0.0
2024-11-27 01:19:26,154.2,154.5,209.5,209.5,0.0
2024-11-27 01:21:23,154.4,154.4,209.5,209.5,0.0
2024-11-27 01:32:23,154.2,154.4,209.5,209.4,0.0
2024-11-27 01:35:24,154.8,154.5,209.5,209.5,0.0
2024-11-27 01:36:20,155.2,154.6,209.6,209.6,0.0
2024-11-27 01:40:23,155.3,154.6,209.7,209.4,0.0
2024-11-27 01:41:26,154.5,154.5,209.5,209.5,0.0
2024-11-27 01:43:24,154.6,154.4,209.5,209.5,0.0
2024-11-27 01:46:33,154.1,154.4,209.4,209.5,0.0
2024-11-27 01:47:23,154.3,154.3,209.4,209.5,0.0
2024-11-27 01:49:20,155.1,154.5,209.5,209.5,0.0
2024-11-27 01:53:26,155.1,154.6,209.6,209.5,0.0
2024-11-27 01:56:24,154.3,154.5,209.5,209.5,0.0
2024-11-27 01:57:21,154.8,154.6,209.6,209.5,0.0
2024-11-27 01:59:26,154.2,154.5,209.4,209.5,0.0
2024-11-27 02:00:36,154.2,154.4,209.4,209.5,0.0
2024-11-27 02:01:22,154.6,154.5,209.5,209.5,0.0
2024-11-27 02:06:22,154.8,154.5,209.7,209.5,0.0
2024-11-27 02:07:36,155.2,154.6,209.6,209.6,0.0
2024-11-27 02:17:35,154.2,154.6,209.4,209.5,0.0
2024-11-27 02:19:39,154.7,154.5,209.6,209.5,0.0
2024-11-27 02:23:44,154.7,154.5,209.5,209.5,0.0
2024-11-27 02:24:35,154.1,154.4,209.4,209.5,0.0
2024-11-27 02:25:30,154.2,154.4,209.5,209.6,0.0
2024-11-27 02:26:33,154.2,154.5,209.4,209.5,0.0
2024-11-27 02:31:21,154.2,154.6,209.5,209.6,0.0
2024-11-27 02:32:23,153.9,154.6,209.4,209.5,0.0
2024-11-27 02:33:25,154.3,154.5,209.5,209.5,0.0
2024-11-27 02:34:21,154.9,154.5,209.5,209.5,0.0
2024-11-27 02:35:24,155.1,154.6,209.6,209.4,0.0
2024-11-27 02:36:24,155.0,154.6,209.6,209.5,0.0
2024-11-27 02:37:23,154.2,154.6,209.4,209.6,0.0
2024-11-27 02:40:33,155.0,154.5,209.6,209.5,0.0
2024-11-27 02:41:24,154.7,154.5,209.5,209.5,0.0
2024-11-27 02:42:21,153.9,154.5,209.4,209.6,0.0
2024-11-27 03:24:36,154.6,154.5,209.5,209.3,0.0
2024-11-27 03:25:36,154.0,154.4,209.4,209.3,0.0
2024-11-27 03:29:26,154.9,154.4,209.6,209.3,0.0
2024-11-27 03:31:33,153.9,154.4,209.4,209.4,0.0
2024-11-27 03:32:29,154.4,154.4,209.5,209.5,0.0
2024-11-27 03:33:34,154.9,154.4,209.5,209.4,0.0
2024-11-27 03:34:29,155.0,154.5,209.5,209.5,0.0
2024-11-27 03:46:32,155.0,154.6,209.6,209.5,0.0
2024-11-27 03:48:32,153.8,154.5,209.4,209.5,0.0
2024-11-27 05:42:39,155.1,154.3,209.5,209.5,102.0
2024-11-27 05:43:35,154.8,154.4,209.5,209.5,102.0
2024-11-28 13:06:30,174.5,174.3,209.4,209.3,12755.0
2024-11-28 13:46:40,174.6,174.3,209.4,209.5,15014.0
2024-11-28 13:54:41,174.5,174.4,209.4,209.5,15491.0
2024-11-28 16:04:58,169.6,169.6,209.4,209.4,1484.0
2024-11-28 16:34:04,174.4,174.7,209.4,209.4,3227.0
2024-11-28 16:57:07,174.5,174.0,209.4,209.4,4546.0
2024-11-28 17:00:12,174.5,175.1,209.5,209.5,4733.0
2024-11-29 09:30:35,174.5,174.2,209.5,209.3,8764.0
2024-11-29 13:57:20,175.1,174.5,209.3,209.5,16747.0
2024-11-29 16:21:38,173.3,174.9,209.3,209.4,2371.0
2024-11-29 17:06:35,174.5,175.0,209.5,209.4,5048.0
2024-11-29 17:10:42,174.4,174.2,209.4,209.4,5295.0
2024-11-29 17:30:50,174.6,173.9,209.4,209.5,6500.0
2024-11-29 17:39:43,174.4,175.5,209.6,209.5,7033.0
2024-11-29 21:04:10,174.6,174.3,209.5,209.5,15973.0
2024-11-29 23:44:05,174.6,174.6,209.5,209.5,3792.0
2024-11-30 00:57:17,174.6,174.8,209.5,209.6,6083.0
2024-12-02 09:27:23,175.5,175.5,209.2,209.3,878.0
2024-12-02 14:18:06,174.5,174.1,209.5,209.5,15731.0
2024-12-02 18:00:26,174.4,174.4,209.3,209.5,2226.0
2024-12-02 19:11:15,174.7,174.5,209.2,209.3,4240.0
2024-12-02 21:29:22,174.6,173.9,209.4,209.5,12156.0
2024-12-03 09:01:01,174.5,174.3,209.5,209.5,5982.0
2024-12-03 09:40:10,174.5,174.6,209.5,209.5,8279.0
2024-12-03 11:04:52,174.5,174.6,209.5,209.5,13170.0
2024-12-03 14:45:04,174.3,174.5,209.5,209.5,20666.0
2024-12-03 15:27:39,174.5,174.5,209.4,209.5,653.0
2024-12-03 16:41:42,174.6,174.2,209.7,209.5,4903.0
2024-12-03 19:32:19,174.4,174.0,209.4,209.5,12956.0
2024-12-04 07:49:03,174.5,174.6,209.5,209.6,1934.0
2024-12-04 14:24:25,174.3,175.5,209.2,209.3,19296.0
2024-12-04 14:36:29,174.5,174.3,209.5,209.5,20020.0
2024-12-04 15:30:15,174.4,174.4,209.5,209.4,808.0
2024-12-04 22:05:01,174.4,174.5,209.5,209.6,18335.0
2024-12-04 22:08:59,174.5,174.7,209.5,209.5,18568.0
2024-12-05 10:18:47,174.6,174.5,209.4,209.5,9888.0
2024-12-05 11:50:03,169.6,169.7,209.4,209.5,11883.0
2024-12-05 11:53:11,169.4,169.7,209.4,209.5,12074.0
2024-12-05 13:20:24,174.4,174.3,209.4,209.4,15078.0
2024-12-05 13:32:39,174.6,174.9,209.5,209.5,15802.0
2024-12-05 13:34:24,174.5,174.3,209.5,209.5,15876.0
2024-12-05 13:39:14,174.6,174.3,209.4,209.5,16169.0
2024-12-05 13:43:07,174.4,174.6,209.5,209.5,16398.0
2024-12-05 13:47:06,174.6,174.3,209.4,209.5,16631.0
2024-12-05 19:35:15,174.4,171.6,209.5,209.6,8450.0
2024-12-05 19:55:12,174.5,171.6,209.5,209.4,9630.0
2024-12-05 20:07:29,174.3,171.6,209.5,209.3,10362.0
2024-12-05 20:29:10,174.5,171.4,209.3,209.4,11345.0
2024-12-05 21:09:14,174.5,171.5,209.4,209.3,13603.0
2024-12-05 22:02:14,174.6,171.5,209.5,209.5,16461.0
2024-12-05 22:05:37,174.5,171.5,209.4,209.5,16661.0
2024-12-06 08:36:16,174.6,174.4,209.5,209.4,4787.0
2024-12-06 09:38:31,174.5,175.0,209.6,209.5,8105.0
2024-12-06 10:28:37,174.5,174.6,209.4,209.5,10827.0
2024-12-06 10:38:34,174.6,174.3,209.5,209.5,11422.0
2024-12-06 13:38:37,174.6,174.3,209.4,209.5,15738.0
2024-12-06 16:39:00,174.5,174.1,209.4,209.5,3299.0
2024-12-06 17:27:46,174.5,174.3,209.4,209.5,6181.0
2024-12-06 18:02:55,174.5,174.7,209.6,209.5,8267.0
2024-12-06 19:02:13,175.0,174.9,209.3,209.4,9700.0
2024-12-06 19:27:57,174.6,174.1,209.5,209.5,11213.0
2024-12-06 19:58:05,174.6,174.7,209.5,209.5,13012.0
2024-12-06 20:07:51,174.5,174.4,209.5,209.6,13561.0
2024-12-10 16:34:48,174.5,174.6,209.5,209.3,3687.0
2024-12-10 16:45:54,174.5,175.1,209.5,209.5,4351.0
2024-12-10 17:27:54,174.5,175.1,209.6,209.5,6854.0
2024-12-10 17:29:54,174.5,174.8,209.4,209.5,6969.0
2024-12-10 18:01:54,174.6,174.4,209.4,209.3,8867.0
2024-12-10 20:06:25,174.5,174.3,209.5,209.5,13760.0
2024-12-10 20:51:46,174.5,174.1,209.4,209.4,16456.0
2025-01-09 00:44:50,175.6,175.4,209.2,209.3,4338.0
2025-01-09 00:49:08,175.0,175.2,209.2,209.4,4591.0
2025-01-09 01:11:09,174.5,174.7,209.5,209.5,5809.0
2025-01-09 07:05:07,174.6,174.2,209.4,209.3,1051.0
2025-01-09 07:49:02,174.6,174.7,209.5,209.5,3589.0
2025-01-09 08:39:04,174.5,174.2,209.5,209.5,6268.0
2025-01-09 08:56:53,174.4,174.3,209.5,209.5,7311.0
2025-01-09 15:14:27,174.5,174.5,209.5,209.5,23281.0
2025-01-09 15:20:15,174.5,174.7,209.6,209.6,17.0
2025-01-09 19:48:14,174.7,174.6,209.5,209.5,10229.0
2025-01-09 19:56:57,174.6,174.7,209.5,209.4,10745.0
2025-01-09 20:11:17,174.4,174.6,209.5,209.5,11605.0
2025-01-09 20:38:15,174.5,174.5,209.5,209.4,12964.0
2025-01-09 22:29:30,174.6,174.4,209.4,209.5,18111.0
2025-01-09 23:27:49,174.6,174.5,209.5,209.6,3267.0
2025-01-10 05:37:26,174.6,174.7,209.2,209.3,6295.0
2025-01-10 05:40:14,174.9,174.7,209.4,209.4,6458.0
2025-01-10 06:36:42,174.5,174.5,209.5,209.4,9301.0
2025-01-10 07:15:57,174.5,174.5,209.4,209.5,1736.0
2025-01-10 13:34:20,175.0,175.1,209.2,209.4,13233.0
2025-01-10 14:00:30,174.7,174.6,209.4,209.5,14653.0
2025-01-10 15:45:39,174.6,174.5,209.4,209.5,1497.0
2025-01-10 15:55:00,174.4,174.7,209.6,209.5,2064.0
2025-01-10 20:14:38,174.5,174.4,209.5,209.4,9846.0
2025-01-10 20:26:50,174.5,174.3,209.5,209.6,10581.0
2025-01-10 21:08:44,174.4,174.4,209.5,209.5,13076.0
2025-01-10 22:38:53,174.5,174.5,209.6,209.6,497.0
2025-01-11 00:55:53,175.4,174.9,209.2,209.3,6332.0
2025-01-11 01:35:06,151.5,151.0,209.4,209.5,6725.0
2025-01-11 01:51:59,149.6,149.4,209.5,209.5,6725.0
2025-01-11 01:55:08,149.4,149.4,209.5,209.5,6725.0
2025-01-11 02:23:01,149.6,149.5,209.6,209.5,6725.0
2025-01-11 02:45:28,149.4,149.6,209.5,209.5,6725.0
2025-01-11 03:20:40,149.8,149.5,209.5,209.5,6725.0
2025-01-11 03:58:24,149.6,149.6,209.5,209.4,6725.0
2025-01-11 04:08:32,149.6,149.5,209.5,209.4,6725.0
2025-01-11 04:12:37,149.5,149.5,209.5,209.4,6725.0
2025-01-11 04:19:30,149.5,149.5,209.5,209.5,6725.0
2025-01-11 05:06:39,149.6,149.5,209.5,209.4,6725.0
2025-01-11 05:12:30,149.6,149.5,209.5,209.5,6725.0
2025-01-11 05:32:50,149.5,149.4,209.5,209.5,6725.0
2025-01-11 05:40:03,149.6,149.5,209.5,209.5,6725.0
2025-01-11 05:51:02,149.7,149.6,209.5,209.5,6725.0
2025-01-11 05:56:57,149.6,149.5,209.5,209.4,6725.0
2025-01-11 06:05:51,149.4,149.5,209.5,209.5,6725.0
2025-01-11 06:08:46,149.7,149.5,209.5,209.5,6725.0
2025-01-11 06:11:31,149.6,149.5,209.5,209.5,6725.0
2025-01-11 06:20:15,149.5,149.5,209.6,209.5,6725.0
2025-01-11 06:23:08,149.5,149.5,209.4,209.4,6725.0
2025-01-11 06:27:52,149.6,149.5,209.6,209.5,6725.0
2025-01-11 06:32:47,149.4,149.4,209.5,209.4,6725.0
2025-01-11 07:14:05,149.4,149.5,209.5,209.5,0.0
2025-01-11 07:17:02,149.6,149.5,209.5,209.5,0.0
2025-01-11 07:20:17,149.4,149.5,209.4,209.5,0.0
2025-01-11 07:28:41,149.5,149.5,209.5,209.5,0.0
2025-01-11 07:33:13,149.5,149.5,209.5,209.5,0.0
2025-01-11 08:08:23,149.4,149.3,209.5,209.5,30.0
2025-01-11 08:12:52,149.6,149.4,209.5,209.5,30.0
2025-01-11 08:18:03,149.3,149.4,209.5,209.5,30.0
2025-01-11 08:25:40,149.5,149.5,209.5,209.5,30.0
2025-01-11 08:35:54,149.5,149.5,209.5,209.5,30.0
2025-01-11 08:42:56,149.5,149.5,209.5,209.4,30.0
2025-01-11 08:48:07,149.5,149.5,209.5,209.6,30.0
2025-01-11 08:54:17,149.4,149.5,209.4,209.6,30.0
2025-01-11 09:02:43,149.4,149.4,209.4,209.5,30.0
2025-01-11 09:11:15,149.6,149.5,209.6,209.4,30.0
2025-01-11 09:13:58,149.5,149.6,209.5,209.5,30.0
2025-01-11 09:16:38,149.7,149.5,209.5,209.5,30.0
2025-01-11 09:25:04,149.5,149.4,209.4,209.5,30.0
2025-01-11 09:30:52,149.5,149.5,209.4,209.5,30.0
2025-01-11 09:38:55,149.6,149.6,209.5,209.5,30.0
2025-01-11 09:44:37,149.6,149.5,209.5,209.4,30.0
2025-01-11 09:50:38,149.4,149.5,209.5,209.5,30.0
2025-01-11 10:08:34,149.6,149.5,209.5,209.5,30.0
2025-01-11 10:11:46,149.3,149.5,209.5,209.5,30.0
2025-01-11 10:27:19,172.5,173.4,209.6,209.5,30.0
2025-01-11 13:12:14,174.5,174.5,209.4,209.4,4484.0
2025-01-11 14:52:56,174.6,174.7,209.5,209.5,10274.0
2025-01-11 15:15:55,174.4,174.6,209.5,209.4,11646.0
2025-01-11 15:54:50,174.6,174.5,209.4,209.5,2300.0
2025-01-11 16:10:10,174.5,174.5,209.5,209.5,3215.0
2025-01-11 16:19:22,174.6,174.5,209.4,209.5,3766.0
2025-01-11 16:27:10,174.4,174.5,209.5,209.5,4231.0
2025-01-11 16:57:43,174.5,174.6,209.5,209.6,5917.0
2025-01-11 20:35:57,174.9,172.0,209.1,209.5,8866.0
2025-01-11 20:53:36,174.5,171.6,209.5,209.5,9921.0
2025-01-11 21:33:31,174.5,171.6,209.5,209.5,12315.0
2025-01-11 21:58:30,174.4,171.5,209.4,209.5,13690.0
2025-01-11 22:23:49,174.5,171.5,209.5,209.4,15200.0
2025-01-11 23:00:57,174.4,171.5,209.5,209.3,1800.0
2025-01-11 23:11:08,174.6,171.5,209.4,209.4,2254.0
2025-01-13 13:19:55,175.4,175.1,209.2,209.3,1041.0
2025-01-13 13:34:45,174.6,174.8,209.4,209.5,1935.0
2025-01-13 13:38:01,174.4,174.7,209.5,209.4,2123.0
2025-01-13 14:37:08,174.4,174.5,209.5,209.4,5535.0
2025-01-13 14:43:18,174.5,174.5,209.6,209.6,5901.0
2025-01-13 19:05:30,175.2,175.1,209.2,209.3,7811.0
2025-01-13 19:11:09,174.7,175.0,209.4,209.5,8150.0
2025-01-13 23:14:57,174.6,174.8,209.5,209.5,1707.0
2025-01-14 01:04:23,174.5,174.7,209.4,209.4,5913.0
2025-01-14 02:08:05,174.6,174.5,209.5,209.4,9441.0
2025-01-14 02:51:14,174.5,174.5,209.5,209.5,11891.0
2025-01-14 05:35:14,174.8,175.0,209.4,209.3,15087.0
2025-01-14 05:57:14,174.4,174.6,209.4,209.4,16313.0
2025-01-14 07:22:14,174.6,174.6,209.5,209.5,1975.0
2025-01-14 07:37:30,174.4,174.5,209.5,209.4,2889.0
2025-01-14 07:46:11,174.6,174.5,209.4,209.5,3372.0
2025-01-14 09:03:07,174.6,174.6,209.6,209.5,7937.0
2025-01-14 09:27:04,175.6,174.4,209.3,209.5,9189.0
2025-01-14 09:36:13,174.5,174.6,209.5,209.6,9734.0
2025-01-14 12:45:58,174.5,174.7,209.5,209.3,14211.0
2025-01-14 15:59:36,174.6,174.6,209.5,209.5,2469.0
2025-01-14 16:08:40,174.4,174.6,209.5,209.5,3012.0
2025-01-14 16:11:36,174.5,174.6,209.6,209.6,3189.0
2025-01-14 16:45:39,174.6,174.5,209.4,209.5,5208.0
2025-01-14 20:52:24,174.4,175.0,209.4,209.6,8443.0
2025-01-14 22:06:00,175.5,175.0,209.1,209.3,11332.0
2025-01-14 22:09:15,175.3,174.9,209.3,209.4,11520.0
2025-01-14 22:30:22,174.5,174.6,209.5,209.4,12792.0
2025-01-14 22:57:54,174.4,174.6,209.5,209.5,1571.0
2025-01-14 23:20:23,174.4,174.3,209.4,209.4,2862.0
